i,theta,.chain,.iteration,.draw
2,13568.939124978635,2,141,5141
2,13675.255828678595,2,142,5142
2,13675.255828678595,2,143,5143
2,13753.121099509553,2,144,5144
2,13837.788435466084,2,145,5145
2,13677.645882997651,2,146,5146
2,12987.90075355038,2,147,5147
2,13114.166251251854,2,148,5148
2,13109.264542887697,2,149,5149
2,13179.564257196738,2,150,5150
2,13096.23566198268,2,151,5151
2,13080.569229320245,2,152,5152
2,12735.016435219817,2,153,5153
2,13252.079604443325,2,154,5154
2,13828.312381732196,2,155,5155
2,13912.06871220726,2,156,5156
2,13234.976708347307,2,157,5157
2,13212.148884043852,2,158,5158
2,13102.531156987241,2,159,5159
2,12956.728805682611,2,160,5160
2,13297.33950660783,2,161,5161
2,13565.394141368046,2,162,5162
2,13649.688208806616,2,163,5163
2,13186.037282176796,2,164,5164
2,13034.031023591391,2,165,5165
2,13710.963259592816,2,166,5166
2,13238.122237574764,2,167,5167
2,12785.371667290965,2,168,5168
2,13507.472909192273,2,169,5169
2,13611.793689526192,2,170,5170
2,14093.562248886943,2,171,5171
2,13738.211219653967,2,172,5172
2,13301.156211108073,2,173,5173
2,13486.834341051717,2,174,5174
2,13608.259026090813,2,175,5175
2,12839.524776486009,2,176,5176
2,13076.96721724477,2,177,5177
2,13187.785277848525,2,178,5178
2,12967.055366095607,2,179,5179
2,13220.625859462365,2,180,5180
2,13401.180133616068,2,181,5181
2,13466.535844925545,2,182,5182
2,13204.154210663817,2,183,5183
2,13137.872537172892,2,184,5184
2,13168.924324545356,2,185,5185
2,13317.880564811026,2,186,5186
2,13406.28828245466,2,187,5187
2,12822.765088860277,2,188,5188
2,12943.334435067565,2,189,5189
2,13375.596540108985,2,190,5190
2,13667.52935869233,2,191,5191
2,13165.582696336925,2,192,5192
2,12992.989275072207,2,193,5193
2,13055.77763150138,2,194,5194
2,12968.56712011587,2,195,5195
2,13589.543121917633,2,196,5196
2,13707.427187052326,2,197,5197
2,13455.831052147569,2,198,5198
2,13655.34774766767,2,199,5199
2,13738.162543913504,2,200,5200
2,13636.573528619216,2,201,5201
2,13434.2678182867,2,202,5202
2,13679.969643249351,2,203,5203
2,13480.01883032301,2,204,5204
2,13238.864210086704,2,205,5205
2,13509.896019323163,2,206,5206
2,12870.245025359678,2,207,5207
2,13490.228514495722,2,208,5208
2,13578.126723608746,2,209,5209
2,13700.62557544695,2,210,5210
2,13970.467006869094,2,211,5211
2,13208.451310133725,2,212,5212
2,13546.629526992865,2,213,5213
2,13554.21402716264,2,214,5214
2,13310.307092593228,2,215,5215
2,13235.732152550883,2,216,5216
2,12627.496481307488,2,217,5217
2,13273.066163449983,2,218,5218
2,13255.274938976248,2,219,5219
2,13767.473227912582,2,220,5220
2,13137.221385091934,2,221,5221
2,13493.713061233766,2,222,5222
2,13313.823055884171,2,223,5223
2,12693.911940287479,2,224,5224
2,12680.46571384501,2,225,5225
2,12653.00944818838,2,226,5226
2,12747.957742167422,2,227,5227
2,12779.34429608154,2,228,5228
2,12399.12287795172,2,229,5229
2,12361.090808795072,2,230,5230
2,12266.5887795664,2,231,5231
2,13760.10384990801,2,232,5232
2,12909.128086658106,2,233,5233
2,13456.541584062623,2,234,5234
2,13767.148552520064,2,235,5235
2,14436.156424392753,2,236,5236
2,14595.870029092135,2,237,5237
2,14489.966314182197,2,238,5238
2,13873.25465140062,2,239,5239
2,13470.421542937393,2,240,5240
2,13527.379251259887,2,241,5241
2,13483.935273475048,2,242,5242
2,12875.97629435184,2,243,5243
2,13691.057064443601,2,244,5244
2,13904.871140860016,2,245,5245
2,13748.214180769703,2,246,5246
2,14478.66875456897,2,247,5247
2,13170.077530592645,2,248,5248
2,13060.469516756328,2,249,5249
2,13765.89618480706,2,250,5250
2,13163.396312927647,2,251,5251
2,12398.245724432414,2,252,5252
2,13260.597730810588,2,253,5253
2,13285.400241437945,2,254,5254
2,13394.738417105751,2,255,5255
2,12815.426031308616,2,256,5256
2,12992.875994995278,2,257,5257
2,13222.583621658252,2,258,5258
2,12948.564861800587,2,259,5259
2,12916.090856513301,2,260,5260
2,12570.719712626502,2,261,5261
2,12605.328314137236,2,262,5262
2,12943.420696907471,2,263,5263
2,12847.15497832859,2,264,5264
2,13612.086542769586,2,265,5265
2,13591.409864107785,2,266,5266
2,13456.41104808149,2,267,5267
2,13586.451693212135,2,268,5268
2,13179.308423964343,2,269,5269
2,13214.13873621234,2,270,5270
2,13814.353330257229,2,271,5271
2,12921.692878254338,2,272,5272
2,13513.061988199159,2,273,5273
2,12836.790736505216,2,274,5274
2,13011.109161415852,2,275,5275
2,12914.560432701926,2,276,5276
2,13485.279385702144,2,277,5277
2,13374.92059474738,2,278,5278
2,13154.14328820513,2,279,5279
2,12908.52424947933,2,280,5280
2,12745.628497341317,2,281,5281
2,13257.309346294172,2,282,5282
2,12721.506206207576,2,283,5283
2,12446.988955134659,2,284,5284
2,12988.899939174102,2,285,5285
2,13064.088236604359,2,286,5286
2,12930.306439091903,2,287,5287
2,13444.612517625352,2,288,5288
2,13198.846285285617,2,289,5289
2,13370.884988631004,2,290,5290
2,13717.806218170208,2,291,5291
2,13201.872753260544,2,292,5292
2,13024.456666264934,2,293,5293
2,13352.815906943617,2,294,5294
2,13112.185867324706,2,295,5295
2,13053.716211064575,2,296,5296
2,14749.671924156002,2,297,5297
2,12804.409351946677,2,298,5298
2,12840.901219633382,2,299,5299
2,13041.060785406586,2,300,5300
2,13202.551387517045,2,301,5301
2,12575.470132230757,2,302,5302
2,13209.144779865741,2,303,5303
2,13310.957325767125,2,304,5304
2,13398.020837982287,2,305,5305
2,13532.4957425072,2,306,5306
2,13000.946574508986,2,307,5307
2,13282.871147808119,2,308,5308
2,13839.453667040803,2,309,5309
2,12968.5662252107,2,310,5310
2,13162.266354399466,2,311,5311
2,13264.28352989961,2,312,5312
2,12960.590929760478,2,313,5313
2,12974.186317582004,2,314,5314
2,13477.164922707903,2,315,5315
2,13394.416710252708,2,316,5316
2,13271.755097064743,2,317,5317
2,12917.327148905488,2,318,5318
2,13227.001095014031,2,319,5319
2,13593.616253625587,2,320,5320
2,13537.85632330083,2,321,5321
2,13279.381775350052,2,322,5322
2,13167.794131882329,2,323,5323
2,13434.996374315837,2,324,5324
2,13643.984060251149,2,325,5325
2,13654.901592945038,2,326,5326
2,13888.981208733241,2,327,5327
2,14136.21616291893,2,328,5328
2,12882.862839757834,2,329,5329
2,13556.23101773438,2,330,5330
2,13416.317346572858,2,331,5331
2,13571.346229827872,2,332,5332
2,13469.255547618965,2,333,5333
2,13640.302338142079,2,334,5334
2,13568.824844092676,2,335,5335
2,13224.648508702025,2,336,5336
2,13041.129128789682,2,337,5337
2,13139.589056774994,2,338,5338
2,13542.204384137709,2,339,5339
2,14082.716108509258,2,340,5340
2,13865.50864979904,2,341,5341
2,13358.373321658595,2,342,5342
2,13673.00488239241,2,343,5343
2,13637.920634322742,2,344,5344
2,13244.9115341942,2,345,5345
2,13067.710776361317,2,346,5346
2,13071.891607593967,2,347,5347
2,13492.859907670932,2,348,5348
2,13379.747614938427,2,349,5349
2,13226.596567460692,2,350,5350
2,13026.598196457731,2,351,5351
2,12984.980182589436,2,352,5352
2,13532.622872531985,2,353,5353
2,13263.277472560125,2,354,5354
2,13338.300227414717,2,355,5355
2,13159.096290909736,2,356,5356
2,13307.042505517571,2,357,5357
2,13140.345638485447,2,358,5358
2,13726.003061656773,2,359,5359
2,13222.591531319615,2,360,5360
2,12996.371340688029,2,361,5361
2,13185.860231279938,2,362,5362
2,13032.340137336223,2,363,5363
2,13782.741559834467,2,364,5364
2,12683.519335641575,2,365,5365
2,12649.491941064634,2,366,5366
2,13853.963371575092,2,367,5367
2,13838.64259291332,2,368,5368
2,12997.302044949767,2,369,5369
2,13319.618782373185,2,370,5370
2,13092.979147531882,2,371,5371
2,13079.792528063237,2,372,5372
2,12943.154952263365,2,373,5373
2,12722.545580567525,2,374,5374
2,13329.221964983904,2,375,5375
2,13026.991291617524,2,376,5376
2,13042.79134563374,2,377,5377
2,12765.730901939698,2,378,5378
2,12496.553775433,2,379,5379
2,13314.012233870788,2,380,5380
2,12607.171740693811,2,381,5381
2,13730.514538793292,2,382,5382
2,13833.671621198779,2,383,5383
2,13118.988960008895,2,384,5384
2,13635.48552665261,2,385,5385
2,13210.491783482632,2,386,5386
2,12779.886254147299,2,387,5387
2,13201.413935593482,2,388,5388
2,13819.67905521822,2,389,5389
2,13661.113383409456,2,390,5390
2,12557.531983089555,2,391,5391
2,12434.776164827588,2,392,5392
2,12907.474558665337,2,393,5393
2,13640.253118382925,2,394,5394
2,13434.621024298396,2,395,5395
2,13443.482563117908,2,396,5396
2,13459.094775971444,2,397,5397
2,13058.823572483727,2,398,5398
2,13130.97682316117,2,399,5399
2,12993.10802283796,2,400,5400
2,13571.38676158632,2,401,5401
2,13172.836259052618,2,402,5402
2,13956.382325575601,2,403,5403
2,13664.640076756434,2,404,5404
2,13416.387094368632,2,405,5405
2,13792.653467314898,2,406,5406
2,13132.261361039944,2,407,5407
2,13107.132521434582,2,408,5408
2,13079.038215739874,2,409,5409
2,13271.787050344137,2,410,5410
2,13189.134731907834,2,411,5411
2,13189.134731907834,2,412,5412
2,13245.027834809802,2,413,5413
2,13920.824716681122,2,414,5414
2,13334.431615886862,2,415,5415
2,12884.38985009435,2,416,5416
2,12947.464658972047,2,417,5417
2,12735.490196736708,2,418,5418
2,13286.314433521324,2,419,5419
2,13507.633870209298,2,420,5420
2,12836.295685679577,2,421,5421
2,13165.567867990634,2,422,5422
2,13157.720536487457,2,423,5423
2,12932.12711193085,2,424,5424
2,13044.634512344019,2,425,5425
2,12895.61494491029,2,426,5426
2,13198.471847472567,2,427,5427
2,13689.56520294216,2,428,5428
2,12835.376436928096,2,429,5429
2,12889.04344379917,2,430,5430
2,13087.880773293837,2,431,5431
2,13300.036407184687,2,432,5432
2,13122.563607302713,2,433,5433
2,13142.62305267069,2,434,5434
2,13459.307461633647,2,435,5435
2,14010.285563480833,2,436,5436
2,13079.369192575476,2,437,5437
2,13101.591390558742,2,438,5438
2,12814.694958285043,2,439,5439
2,13155.627398165905,2,440,5440
2,12954.208394450181,2,441,5441
2,13289.133888629054,2,442,5442
2,13003.500875663005,2,443,5443
2,13481.932339092338,2,444,5444
2,14002.89795354843,2,445,5445
2,14116.082822829088,2,446,5446
2,13693.1359738713,2,447,5447
2,13509.969662305215,2,448,5448
2,13655.74309562193,2,449,5449
2,13470.904215349363,2,450,5450
2,13464.075315525673,2,451,5451
2,12742.13930938089,2,452,5452
2,12901.91753779135,2,453,5453
2,13677.744836995731,2,454,5454
2,13318.353862826069,2,455,5455
2,14167.53662330097,2,456,5456
2,13642.254583748729,2,457,5457
2,13636.047352216787,2,458,5458
2,13492.418563114097,2,459,5459
2,13215.129412847791,2,460,5460
2,13450.126095563113,2,461,5461
2,12960.49618373651,2,462,5462
2,13104.195090022245,2,463,5463
2,13049.984626870795,2,464,5464
2,13191.960483858915,2,465,5465
2,13056.073664248504,2,466,5466
2,13539.331750436551,2,467,5467
2,13673.37870237087,2,468,5468
2,12631.113045530174,2,469,5469
2,12444.187944280595,2,470,5470
2,13348.402839758626,2,471,5471
2,13641.384443713052,2,472,5472
2,13466.874220548902,2,473,5473
2,12698.37886341377,2,474,5474
2,12861.276962843744,2,475,5475
2,12565.21135685709,2,476,5476
2,12577.725362120094,2,477,5477
2,13733.9127521505,2,478,5478
2,13195.594039325348,2,479,5479
2,13233.928176552849,2,480,5480
2,13321.153000395267,2,481,5481
2,13005.58683246314,2,482,5482
2,14110.984671083166,2,483,5483
2,14049.82532672899,2,484,5484
2,14078.132235819263,2,485,5485
2,13842.505195960264,2,486,5486
2,12673.535911910936,2,487,5487
2,12454.794381281214,2,488,5488
2,13240.230914115347,2,489,5489
2,13100.153052627003,2,490,5490
2,12942.277668994675,2,491,5491
2,13423.933177455936,2,492,5492
2,13720.251631653808,2,493,5493
2,13158.73548707016,2,494,5494
2,13095.973119770593,2,495,5495
2,13189.110524773207,2,496,5496
2,13256.316650022885,2,497,5497
2,12900.42931223117,2,498,5498
2,12893.901379546514,2,499,5499
2,12839.404471052272,2,500,5500
2,13081.591393192017,2,501,5501
2,13289.277307442717,2,502,5502
2,13188.44783670547,2,503,5503
2,13246.478053614523,2,504,5504
2,13431.191836698723,2,505,5505
2,13339.832736728742,2,506,5506
2,12630.072662640576,2,507,5507
2,12706.234729197462,2,508,5508
2,13232.247539061998,2,509,5509
2,12807.162766226726,2,510,5510
2,12656.71656604308,2,511,5511
2,13602.3559853302,2,512,5512
2,13570.026428818432,2,513,5513
2,13437.3248468869,2,514,5514
2,12813.525480478418,2,515,5515
2,12350.94194546479,2,516,5516
2,13669.751326812968,2,517,5517
2,12797.29037623005,2,518,5518
2,13005.263099087248,2,519,5519
2,13187.049228209993,2,520,5520
2,13065.226516851815,2,521,5521
2,13206.471145259666,2,522,5522
2,13339.25992590808,2,523,5523
2,13006.22198623241,2,524,5524
2,13236.121188198891,2,525,5525
2,13722.393895622325,2,526,5526
2,13625.009269000455,2,527,5527
2,12938.373142096681,2,528,5528
2,13693.109883986464,2,529,5529
2,12920.451236610215,2,530,5530
2,13088.035050450731,2,531,5531
2,13432.62491104761,2,532,5532
2,13767.449711799232,2,533,5533
2,13346.311976981917,2,534,5534
2,13445.239452302178,2,535,5535
2,13574.802213197267,2,536,5536
2,13570.13678137117,2,537,5537
2,13374.834125356243,2,538,5538
2,13180.7370283973,2,539,5539
2,12709.816824492427,2,540,5540
2,13062.661938960286,2,541,5541
2,13542.713971408606,2,542,5542
2,13491.186022257545,2,543,5543
2,13024.38359384679,2,544,5544
2,13520.661557777074,2,545,5545
2,13402.578057906681,2,546,5546
2,12949.937834024133,2,547,5547
2,13429.848174537363,2,548,5548
2,13370.864680452827,2,549,5549
2,13121.659851737979,2,550,5550
2,13775.295659489277,2,551,5551
2,13736.022919101935,2,552,5552
2,13469.43035483918,2,553,5553
2,13222.53657947835,2,554,5554
2,13228.30033619267,2,555,5555
2,13266.002272682483,2,556,5556
2,13000.347170234405,2,557,5557
2,13399.90116173039,2,558,5558
2,13174.316978213112,2,559,5559
2,13206.91100855554,2,560,5560
2,13622.32375930269,2,561,5561
2,13718.721050847369,2,562,5562
2,13538.127651379751,2,563,5563
2,13313.450482989012,2,564,5564
2,13533.189440881628,2,565,5565
2,13142.666519012502,2,566,5566
2,13252.977281170708,2,567,5567
2,13617.297787464555,2,568,5568
2,13623.542075860876,2,569,5569
2,13217.615852330353,2,570,5570
2,13839.610664958891,2,571,5571
2,13423.33024429483,2,572,5572
2,13009.899545741255,2,573,5573
2,13026.701256530367,2,574,5574
2,13757.488051772963,2,575,5575
2,13679.596033304644,2,576,5576
2,13732.964647452547,2,577,5577
2,13981.370997162752,2,578,5578
2,13805.82803848266,2,579,5579
2,13411.807737469018,2,580,5580
2,14046.713567572166,2,581,5581
2,12742.95836528826,2,582,5582
2,12882.437384116607,2,583,5583
2,12776.074208187392,2,584,5584
2,13653.592122265136,2,585,5585
2,12973.621793568585,2,586,5586
2,13046.621743640986,2,587,5587
2,12353.268078903719,2,588,5588
2,12321.960618848327,2,589,5589
2,13195.259855347158,2,590,5590
2,13210.626480994079,2,591,5591
2,13844.028876461307,2,592,5592
2,13502.447363514471,2,593,5593
2,13379.059815147692,2,594,5594
2,13504.758170934236,2,595,5595
2,14036.118644964763,2,596,5596
2,12715.692170421236,2,597,5597
2,12721.0782377726,2,598,5598
2,13336.253667696592,2,599,5599
2,13426.15932148049,2,600,5600
2,13296.12884488098,2,601,5601
2,13324.61746437182,2,602,5602
2,13316.70920681505,2,603,5603
2,13768.312127098097,2,604,5604
2,13529.018164241468,2,605,5605
2,13431.326825511149,2,606,5606
2,13637.652091788836,2,607,5607
2,13347.567914972506,2,608,5608
2,12813.807781730515,2,609,5609
2,13201.58601201672,2,610,5610
2,12509.2241514223,2,611,5611
2,13321.427337167735,2,612,5612
2,13283.084834171686,2,613,5613
2,13533.432126911126,2,614,5614
2,13502.425155307406,2,615,5615
2,13408.64201284082,2,616,5616
2,13046.100505058,2,617,5617
2,13302.065356525629,2,618,5618
2,12450.428165377514,2,619,5619
2,12692.832495455847,2,620,5620
2,12859.290433613683,2,621,5621
2,12841.028846012714,2,622,5622
2,13211.476863589565,2,623,5623
2,13266.306826124313,2,624,5624
2,13242.525647630586,2,625,5625
2,13599.945688131864,2,626,5626
2,13513.219962686357,2,627,5627
2,13348.821608468757,2,628,5628
2,13573.326294695871,2,629,5629
2,13384.456287344508,2,630,5630
2,13308.894223553547,2,631,5631
2,13656.521533571797,2,632,5632
2,13762.510901968446,2,633,5633
2,13724.727954846148,2,634,5634
2,12763.786433376768,2,635,5635
2,12752.958188225535,2,636,5636
2,12539.157468907184,2,637,5637
2,12953.439158604919,2,638,5638
2,13157.545011987526,2,639,5639
2,13187.763515531155,2,640,5640
2,13493.234296472496,2,641,5641
2,13713.708914605024,2,642,5642
2,13742.125674285831,2,643,5643
2,12891.731354739202,2,644,5644
2,13821.217915193045,2,645,5645
2,13760.962113745112,2,646,5646
2,13801.769672270528,2,647,5647
2,13026.046571054803,2,648,5648
2,13042.204584292931,2,649,5649
2,13568.454807816828,2,650,5650
2,13414.730794277766,2,651,5651
2,13422.774707855166,2,652,5652
2,13290.76112596315,2,653,5653
2,13169.93577168422,2,654,5654
2,12592.76135962838,2,655,5655
2,13480.725536267093,2,656,5656
2,13987.738788278708,2,657,5657
2,13890.97342640616,2,658,5658
2,13342.554188390128,2,659,5659
2,13342.554188390128,2,660,5660
2,13097.532716336107,2,661,5661
2,13045.998873883656,2,662,5662
2,13117.068725020492,2,663,5663
2,13506.594510345747,2,664,5664
2,12987.20871273158,2,665,5665
2,14001.853806649255,2,666,5666
2,13028.347894427836,2,667,5667
2,13923.249871290982,2,668,5668
2,13635.70058356128,2,669,5669
2,13490.224769146864,2,670,5670
2,12926.209213665035,2,671,5671
2,13534.507992634026,2,672,5672
2,13832.774768475181,2,673,5673
2,14018.923115175412,2,674,5674
2,13030.185051961911,2,675,5675
2,12695.618710057743,2,676,5676
2,13104.538428743608,2,677,5677
2,13113.18917595451,2,678,5678
2,13241.286077925692,2,679,5679
2,12915.99742129796,2,680,5680
2,13065.00118950576,2,681,5681
2,13552.680883324643,2,682,5682
2,13468.250264226377,2,683,5683
2,13781.132446648731,2,684,5684
2,13678.421929163522,2,685,5685
2,14087.472615616934,2,686,5686
2,13534.52009049018,2,687,5687
2,13185.858427515202,2,688,5688
2,13353.55603543135,2,689,5689
2,12695.234330152456,2,690,5690
2,13496.119629180184,2,691,5691
2,14047.335096991048,2,692,5692
2,13319.790779857105,2,693,5693
2,13228.633707663083,2,694,5694
2,13387.700282944545,2,695,5695
2,13648.730056627923,2,696,5696
2,13267.723110366287,2,697,5697
2,13592.960401110317,2,698,5698
2,13780.523111622531,2,699,5699
2,13333.24293314469,2,700,5700
2,14041.137491492067,2,701,5701
2,13935.095248877547,2,702,5702
2,13977.246988684445,2,703,5703
2,13859.868460188281,2,704,5704
2,13113.227414104556,2,705,5705
2,13330.731599034085,2,706,5706
2,13553.616610971387,2,707,5707
2,13256.385793642678,2,708,5708
2,13571.612264292722,2,709,5709
2,13557.39441260632,2,710,5710
2,13194.301303475482,2,711,5711
2,13597.287521087424,2,712,5712
2,13070.117364859521,2,713,5713
2,13549.502811908087,2,714,5714
2,13949.401938387633,2,715,5715
2,13144.831140476055,2,716,5716
2,13602.011166487147,2,717,5717
2,13301.272123877781,2,718,5718
2,13497.578317724148,2,719,5719
2,13051.01304944497,2,720,5720
2,13657.420160911344,2,721,5721
2,13535.367332205855,2,722,5722
2,13492.229839113203,2,723,5723
2,13277.01324431546,2,724,5724
2,13360.501308682864,2,725,5725
2,13463.757596044234,2,726,5726
2,12998.186496904882,2,727,5727
2,13140.240857453337,2,728,5728
2,13810.152339822589,2,729,5729
2,13690.954874634774,2,730,5730
2,13116.879833706045,2,731,5731
2,13347.313133292002,2,732,5732
2,14116.259318997172,2,733,5733
2,13085.429183428716,2,734,5734
2,12699.261438898324,2,735,5735
2,13858.018008506078,2,736,5736
2,13714.050348551247,2,737,5737
2,13105.59239294257,2,738,5738
2,13312.788209025954,2,739,5739
2,13190.934229841056,2,740,5740
2,13172.623273511917,2,741,5741
2,12759.24362509321,2,742,5742
2,12980.27381700412,2,743,5743
2,12863.095325963135,2,744,5744
2,12800.652067352139,2,745,5745
2,13450.195145313197,2,746,5746
2,13205.412056008377,2,747,5747
2,13000.437577515708,2,748,5748
2,13376.066043866995,2,749,5749
2,13791.0071463625,2,750,5750
2,13839.66856546167,2,751,5751
2,13072.321284968297,2,752,5752
2,13171.84856224267,2,753,5753
2,13123.479559137317,2,754,5754
2,13824.539045689231,2,755,5755
2,13374.43374388162,2,756,5756
2,13364.54112926883,2,757,5757
2,13545.257911398901,2,758,5758
2,14621.341466282083,2,759,5759
2,12823.183421704942,2,760,5760
2,13059.631780542391,2,761,5761
2,13406.579626842691,2,762,5762
2,13341.012649218172,2,763,5763
2,13327.499211208326,2,764,5764
2,13512.576210440442,2,765,5765
2,13941.208891582028,2,766,5766
2,13661.36851658151,2,767,5767
2,13179.730142533295,2,768,5768
2,13127.309474179412,2,769,5769
2,13515.190722756162,2,770,5770
2,12101.797756121572,2,771,5771
2,13012.310761238698,2,772,5772
2,12855.55006998936,2,773,5773
2,12872.233748067423,2,774,5774
2,13593.940603279925,2,775,5775
2,13428.88453277155,2,776,5776
2,13369.746191639806,2,777,5777
2,13300.757740904874,2,778,5778
2,14041.11592068518,2,779,5779
2,12504.069561254759,2,780,5780
2,13373.341541989595,2,781,5781
2,13016.375863959029,2,782,5782
2,12900.991510934493,2,783,5783
2,14095.982496482278,2,784,5784
2,12650.721673285592,2,785,5785
2,13208.64804911466,2,786,5786
2,13420.398096337649,2,787,5787
2,13444.497558413095,2,788,5788
2,13121.769012182425,2,789,5789
2,13015.45267521769,2,790,5790
2,13241.108417477182,2,791,5791
2,13020.319666773674,2,792,5792
2,13353.514852114347,2,793,5793
2,13287.02277427577,2,794,5794
2,13167.80564047407,2,795,5795
2,13150.105640031896,2,796,5796
2,13831.15555283638,2,797,5797
2,13237.210176627968,2,798,5798
2,14162.182665001139,2,799,5799
2,13484.83647517517,2,800,5800
2,13014.426197461522,2,801,5801
2,13581.011905835885,2,802,5802
2,12403.620005030285,2,803,5803
2,13087.742945411548,2,804,5804
2,13453.664006398672,2,805,5805
2,12901.369342510494,2,806,5806
2,13026.49245502151,2,807,5807
2,12861.174217245973,2,808,5808
2,12804.318248840866,2,809,5809
2,13247.296426021612,2,810,5810
2,13100.98479759087,2,811,5811
2,12957.751954022702,2,812,5812
2,13018.863805400772,2,813,5813
2,13918.212913570609,2,814,5814
2,13664.063104778255,2,815,5815
2,12614.456059137796,2,816,5816
2,12663.79326146362,2,817,5817
2,13346.750111778974,2,818,5818
2,13347.697052070971,2,819,5819
2,13446.024742587808,2,820,5820
2,13994.747837645074,2,821,5821
2,13436.666730530642,2,822,5822
2,12432.102854779889,2,823,5823
2,13210.60161115311,2,824,5824
2,13495.898252216655,2,825,5825
2,13326.378969358288,2,826,5826
2,12939.989336282402,2,827,5827
2,13145.449569690201,2,828,5828
2,13313.231019140756,2,829,5829
2,13113.531185584312,2,830,5830
2,12605.5378846349,2,831,5831
2,12949.312300692713,2,832,5832
2,13564.98563221579,2,833,5833
2,13226.175504039098,2,834,5834
2,12896.992666751068,2,835,5835
2,13722.741207347588,2,836,5836
2,12984.249515686983,2,837,5837
2,12879.770731583867,2,838,5838
2,12975.39383305043,2,839,5839
2,13563.044071683884,2,840,5840
2,13072.781032011546,2,841,5841
2,13230.146461153061,2,842,5842
2,13539.516301481915,2,843,5843
2,13345.59258295043,2,844,5844
2,14014.415369523413,2,845,5845
2,13601.106845396645,2,846,5846
2,13122.309652168426,2,847,5847
2,13785.543118944031,2,848,5848
2,13414.891296368274,2,849,5849
2,13571.772585323415,2,850,5850
2,13123.703405204204,2,851,5851
2,13387.165497234275,2,852,5852
2,13583.128815765838,2,853,5853
2,13475.419020549216,2,854,5854
2,13470.778602227647,2,855,5855
2,13652.359340117195,2,856,5856
2,13565.270364412843,2,857,5857
2,13695.13105100986,2,858,5858
2,13671.657282052203,2,859,5859
2,12704.734767711094,2,860,5860
2,13526.946808166196,2,861,5861
2,13441.184935973535,2,862,5862
2,13565.032402377217,2,863,5863
2,13561.74139714908,2,864,5864
2,12402.110433478938,2,865,5865
2,12169.303222538681,2,866,5866
2,12109.46932835298,2,867,5867
2,12067.80363419688,2,868,5868
2,12699.607053897404,2,869,5869
2,13139.855409130683,2,870,5870
2,13226.49695804146,2,871,5871
2,12996.501309995232,2,872,5872
2,13666.544689828468,2,873,5873
2,12970.11067496383,2,874,5874
2,13384.985465535307,2,875,5875
2,13538.398833310222,2,876,5876
2,13638.909770087472,2,877,5877
2,13761.849823929775,2,878,5878
2,13635.59568217145,2,879,5879
2,13762.414463576424,2,880,5880
2,13655.341162794102,2,881,5881
2,13074.829656494525,2,882,5882
2,13280.51377677362,2,883,5883
2,13309.932871261073,2,884,5884
2,12934.873033972859,2,885,5885
2,13093.493519420254,2,886,5886
2,12908.613608986894,2,887,5887
2,13122.892434867163,2,888,5888
2,13828.25944503846,2,889,5889
2,13614.300306550367,2,890,5890
2,13277.501776833786,2,891,5891
2,13217.226705526233,2,892,5892
2,13194.490234874676,2,893,5893
2,13003.47321101864,2,894,5894
2,13372.007599086199,2,895,5895
2,13483.216316462658,2,896,5896
2,14127.79362366696,2,897,5897
2,14034.852475536372,2,898,5898
2,14281.535999904892,2,899,5899
2,12488.370571690682,2,900,5900
2,12942.75346965319,2,901,5901
2,14091.641005700285,2,902,5902
2,13212.218395866297,2,903,5903
2,13817.767881187508,2,904,5904
2,13801.710208676037,2,905,5905
2,13806.255001650792,2,906,5906
2,13353.942297406797,2,907,5907
2,13265.816782543998,2,908,5908
2,13876.429828933435,2,909,5909
2,13757.896150906143,2,910,5910
2,13412.861886924446,2,911,5911
2,13404.10114900905,2,912,5912
2,14097.838521231903,2,913,5913
2,14151.017492270235,2,914,5914
2,14100.035162131338,2,915,5915
2,14501.786773095451,2,916,5916
2,13251.671106552169,2,917,5917
2,14006.101560865096,2,918,5918
2,13953.708678316434,2,919,5919
2,13465.593073999147,2,920,5920
2,13465.345238711361,2,921,5921
2,13498.928428574636,2,922,5922
2,13439.02899627722,2,923,5923
2,13802.200799712964,2,924,5924
2,13956.69816609517,2,925,5925
2,13961.975621216365,2,926,5926
2,13454.191003428117,2,927,5927
2,13040.04895181972,2,928,5928
2,13007.990129572801,2,929,5929
2,13816.699125839536,2,930,5930
2,13654.734445045098,2,931,5931
2,13078.732431970499,2,932,5932
2,13129.714197792953,2,933,5933
2,13182.264043018475,2,934,5934
2,13621.165344905052,2,935,5935
2,13846.645104723515,2,936,5936
2,12689.128982866043,2,937,5937
2,12195.997163130856,2,938,5938
2,12192.076645072746,2,939,5939
2,12931.650915145323,2,940,5940
2,13158.121713236256,2,941,5941
2,13077.46792502575,2,942,5942
2,12919.239638355179,2,943,5943
2,12824.818961221941,2,944,5944
2,13326.705708751753,2,945,5945
2,13277.551867514178,2,946,5946
2,13406.046896091904,2,947,5947
2,13835.427231964577,2,948,5948
2,13519.334972100685,2,949,5949
2,13137.16164492111,2,950,5950
2,12620.04545539338,2,951,5951
2,12610.987943510021,2,952,5952
2,12738.251441306886,2,953,5953
2,12820.834289316355,2,954,5954
2,12865.51485634656,2,955,5955
2,13792.926834113432,2,956,5956
2,13418.75539797672,2,957,5957
2,13965.2999536867,2,958,5958
2,13940.842923958136,2,959,5959
2,12936.659511358583,2,960,5960
2,12777.933821645043,2,961,5961
2,13108.80169581942,2,962,5962
